,Label,year,content_length,aver_word_length
13131,1,2019,2965,6.477272727
13132,1,2019,809,7.00990099
13133,1,2019,2451,6.512269939
13134,1,2019,2178,6.834532374
13135,1,2019,2532,6.370262391
13136,1,2019,1673,6.840375587
13137,1,2019,565,7.323529412
13138,1,2019,1074,6.4
13139,1,2019,3794,7.322368421
13140,1,2019,1490,7.010752688
13141,1,2019,4438,7.86
13142,1,2019,1761,6.359832636
13143,1,2019,2776,6.558583106
13144,1,2019,3265,7.017199017
13145,1,2019,2560,6.102777778
13146,1,2019,2186,6.583333333
13147,1,2019,1734,6.872727273
13148,1,2019,1691,7.711340206
13149,1,2019,1812,6.848484848
13150,1,2019,1309,6.814371257
13151,1,2019,2956,7.228412256
13152,1,2019,3070,7.269541779
13153,1,2019,3509,6.793333333
13154,1,2019,1567,7.020512821
13155,1,2019,2810,7.207602339
13156,1,2019,3134,6.852130326
13157,1,2019,1890,6.143939394
13158,1,2019,1841,6.961038961
13159,1,2019,1386,6.406417112
13160,1,2019,2155,7.654618474
13161,1,2019,3000,6.712082262
13162,1,2019,2571,6.572271386
13163,1,2019,2133,6.834558824
13164,1,2019,909,6.566666667
13165,1,2019,2396,6.457943925
13166,1,2019,3111,6.923469388
13167,1,2019,976,6.5
13168,1,2019,2530,7.291803279
13169,1,2019,2345,6.839464883
13170,1,2019,2942,6.52173913
13171,1,2019,1007,6.451851852
13172,1,2019,1292,6.633136095
13173,1,2019,1796,6.00390625
13174,1,2019,2786,6.138461538
13175,1,2019,1830,6.934782609
13176,1,2019,1869,6.408730159
13177,1,2019,1772,6.866666667
13178,1,2019,3762,7.196078431
13179,1,2019,1511,6.957894737
13180,1,2019,1967,6.820717131
13181,1,2019,1348,6.525139665
13182,1,2019,2441,6.724683544
13183,1,2019,2191,6.660839161
13184,1,2019,1433,7.119318182
13185,1,2019,3154,6.540669856
13186,1,2019,2681,6.692528736
13187,1,2019,1970,6.422641509
13188,1,2019,2931,6.61038961
13189,1,2019,2759,6.431266846
13190,1,2019,2835,6.685636856
13191,1,2019,1533,7.14893617
13192,1,2019,2191,6.956363636
13193,1,2019,1865,6.670781893
13194,1,2019,3196,6.378752887
13195,1,2019,2129,5.84244373
13196,1,2019,1697,7.004716981
13197,1,2019,1836,6.365461847
13198,1,2019,3761,6.926160338
13199,1,2019,1774,7.170506912
13200,1,2019,2143,6.069306931
13201,1,2019,4249,6.864814815
13202,1,2019,3533,6.917040359
13203,1,2019,639,5.923913043
13204,1,2019,2174,6.809352518
13205,1,2019,1486,6.739583333
13206,1,2019,1645,6.443438914
13207,1,2019,3205,6.891625616
13208,1,2019,3105,6.281690141
13209,1,2019,1767,6.583690987
13210,1,2019,2877,6.775675676
13211,1,2019,1657,7.311557789
13212,1,2019,2567,6.665671642
13213,1,2019,760,7.444444444
13214,1,2019,893,6.773913043
13215,1,2019,1058,6.564285714
13216,1,2019,3269,6.495412844
13217,1,2019,1849,6.609053498
13218,1,2019,2401,7.125423729
13219,1,2019,1779,6.977578475
13220,1,2019,1957,6.674509804
13221,1,2019,1475,7.016304348
13222,1,2019,2703,6.21657754
13223,1,2019,2652,7.469648562
13224,1,2019,1087,6.58041958
13225,1,2019,2225,7.15018315
13226,1,2019,3291,7.00486618
13227,1,2019,1978,6.549618321
13228,1,2019,2540,6.851393189
13229,1,2019,2483,7.294314381
13230,1,2019,1711,7.037558685
13231,1,2019,2234,7.12
13232,1,2019,1159,6.506493506
13233,1,2019,2547,7.16025641
13234,1,2019,4244,6.979284369
13235,1,2019,2196,6.780141844
13236,1,2019,1446,6.737967914
13237,1,2019,1646,6.418918919
13238,1,2019,1924,6.638888889
13239,1,2019,2477,6.474320242
13240,1,2019,1523,6.074418605
13241,1,2019,2189,7.183520599
13242,1,2019,1828,6.350806452
13243,1,2019,1355,7.624203822
13244,1,2019,5257,6.401974612
13245,1,2019,2187,6.959854015
13246,1,2019,964,7.539823009
13247,1,2019,3487,6.449678801
13248,1,2019,1504,6.39408867
13249,1,2019,1619,6.227678571
13250,1,2019,2092,6.701107011
13251,1,2019,1750,6.843049327
13252,1,2019,3527,6.318087318
13253,1,2019,1338,6.188172043
13254,1,2019,1351,7
13255,1,2019,2466,6.800632911
13256,1,2019,1622,6.691943128
13257,1,2019,2372,7.016891892
13258,1,2019,2037,7.144
13259,1,2019,799,6.757281553
13260,1,2019,1600,6.955223881
13261,1,2019,1968,6.766798419
13262,1,2019,4114,6.611111111
13263,1,2019,1694,6.985849057
13264,1,2019,1995,6.952191235
13265,1,2019,1853,6.987068966
13266,1,2019,1215,7.106666667
13267,1,2019,8108,6.72519084
13268,1,2019,2308,7.775665399
13269,1,2019,2703,6.453038674
13270,1,2019,2180,7.324427481
13271,1,2019,2253,7.249084249
13272,1,2019,2068,6.428057554
13273,1,2019,1012,6.34057971
13274,1,2019,2351,6.752475248
13275,1,2019,1073,6.71942446
13276,1,2019,2368,7.27972028
13277,1,2019,1987,7.313807531
13278,1,2019,3643,7.064301552
13279,1,2019,2084,6.539855072
13280,1,2019,1621,5.927350427
13281,1,2019,1560,6.903553299
13282,1,2019,2027,7.015810277
13283,1,2019,1426,6.569148936
13284,1,2019,3274,7.42377261
13285,1,2019,711,6.988764045
13286,1,2019,1141,6.464052288
13287,1,2019,1890,6.842323651
13288,1,2019,893,6.747826087
13289,1,2019,2671,7.228395062
13290,1,2019,1636,6.80861244
13291,1,2019,938,6.73553719
13292,1,2019,1611,6.589622642
13293,1,2019,1140,6.506578947
13294,1,2019,2624,6.80952381
13295,1,2019,2417,7.023255814
13296,1,2019,3113,7.25994695
13297,1,2019,2752,6.746478873
13298,1,2019,730,6.31
13299,1,2019,1683,6.645454545
13300,1,2019,1196,6.673076923
13301,1,2019,1590,6.856435644
13302,1,2019,2055,7.773504274
13303,1,2019,2482,6.708074534
13304,1,2019,1649,6.852380952
13305,1,2019,2112,6.936090226
13306,1,2019,3370,6.943396226
13307,1,2019,1325,7.179012346
13308,1,2019,2040,7.37037037
13309,1,2019,1366,7.179640719
13310,1,2019,2136,7.271317829
13311,1,2019,887,6.58974359
13312,1,2019,2020,6.453874539
13313,1,2019,2435,7.272108844
13314,1,2019,2659,6.256830601
13315,1,2019,2366,7.853932584
13316,1,2019,2837,7.235465116
13317,1,2019,927,7.194690265
13318,1,2019,1257,7.222222222
13319,1,2019,3097,7.120734908
13320,1,2019,2104,6.928301887
13321,1,2019,2598,7.115625
13322,1,2019,1560,6.878787879
13323,1,2019,2782,7.859872611
13324,1,2019,2522,6.780864198
13325,1,2019,1493,6.52020202
13326,1,2019,3078,6.486618005
13327,1,2019,940,6.808333333
13328,1,2019,2102,6.980988593
13329,1,2019,1122,7.182481752
13330,1,2019,1153,6.797297297
13331,1,2019,2663,7.263975155
13332,1,2019,2120,6.677536232
13333,1,2019,2010,7.47257384
13334,1,2019,1785,6.794759825
13335,1,2019,4721,6.899497487
13336,1,2019,3164,6.93718593
13337,1,2019,2024,7.227642276
13338,1,2019,1422,6.373056995
13339,1,2019,1545,6.83248731
13340,1,2019,1884,6.789256198
13341,1,2019,1239,6.576687117
13342,1,2019,3022,6.908376963
13343,1,2019,2119,7.26953125
13344,1,2019,1873,6.894514768
13345,1,2019,891,6.730434783
13346,1,2019,2882,6.715817694
13347,1,2019,1651,6.328888889
13348,1,2019,1698,6.584821429
13349,1,2019,1132,7.202898551
13350,1,2019,2583,6.555555556
13351,1,2019,1534,6.436893204
13352,1,2019,1603,7.126903553
13353,1,2019,1300,6.477011494
13354,1,2019,1547,7.131578947
13355,1,2019,3150,6.325581395
13356,1,2019,2154,6.720430108
13357,1,2019,2024,7.227642276
13358,1,2019,1584,6.514285714
13359,1,2019,603,6.070588235
13360,1,2019,1431,6.328205128
13361,1,2019,1478,6.096153846
13362,1,2019,1240,7.058441558
13363,1,2019,2153,6.915441176
13364,1,2019,1115,7.021582734
13365,1,2019,1683,6.804651163
13366,1,2019,1047,7.061538462
13367,1,2019,1903,6.823045267
13368,1,2019,1567,6.757425743
13369,1,2019,2167,6.081699346
13370,1,2019,2294,6.772881356
13371,1,2019,2005,6.976095618
13372,1,2019,1236,6.186046512
13373,1,2019,1081,6.926470588
13374,1,2019,3082,6.491484185
13375,1,2019,1261,6.742331288
13376,1,2019,1033,6.402877698
13377,1,2019,2980,6.630769231
13378,1,2019,1295,6.258426966
13379,1,2019,1122,6.791666667
13380,1,2019,2343,6.569579288
13381,1,2019,3436,7.950520833
13382,1,2019,939,5.797101449
13383,1,2019,1734,7.102803738
13384,1,2019,768,7.127659574
13385,1,2019,3435,6.876146789
13386,1,2019,1883,7.68202765
13387,1,2019,1246,6.987179487
13388,1,2019,1625,6.669811321
13389,1,2019,3091,6.725
13390,1,2019,3007,6.727506427
13391,1,2019,2862,6.662198391
13392,1,2019,1121,6.717241379
13393,1,2019,2194,6.69122807
13394,1,2019,1947,6.81124498
13395,1,2019,2542,7.170418006
13396,1,2019,2889,6.85326087
13397,1,2019,1660,6.477477477
13398,1,2019,1700,6.802752294
13399,1,2019,3230,6.474537037
13400,1,2019,1906,6.44140625
13401,1,2019,3241,7.0575
13402,1,2019,2910,6.832884097
13403,1,2019,2609,6.687315634
13404,1,2019,1826,7.22972973
13405,1,2019,1592,6.765853659
13406,1,2019,4810,7.001663894
13407,1,2019,1712,6.921296296
13408,1,2019,2162,6.550877193
13409,1,2019,1262,7.309210526
13410,1,2019,2636,6.628985507
13411,1,2019,2321,6.6
13412,1,2019,2699,7.080838323
13413,1,2019,818,6.726415094
13414,1,2019,1242,6.443113772
13415,1,2019,2632,6.945619335
13416,1,2019,1578,6.924242424
13417,1,2019,2547,7.186495177
13418,1,2019,2268,7.129032258
13419,1,2019,1422,7.079545455
13420,1,2019,1220,6.909090909
13421,1,2019,2196,6.372483221
13422,1,2019,2634,6.667638484
13423,1,2019,1223,6.691823899
13424,1,2019,2768,6.838526912
13425,1,2019,2745,6.862464183
13426,1,2019,2332,6.737541528
13427,1,2019,2800,7.346268657
13428,1,2019,3545,6.93064877
13429,1,2019,1889,6.651821862
13430,1,2019,2222,6.851590106
13431,1,2019,2435,7.282312925
13432,1,2019,3127,7.035989717
13433,1,2019,2156,6.645390071
13434,1,2019,1870,6.953191489
13435,1,2019,2625,6.700879765
13436,1,2019,2362,6.536741214
13437,1,2019,1725,7.079812207
13438,1,2019,3556,6.280737705
13439,1,2019,3549,6.423480084
13440,1,2019,1485,6.494949495
13441,1,2019,3396,7.308823529
13442,1,2019,2063,6.159722222
13443,1,2019,1598,7.2
13444,1,2019,2512,7.103225806
13445,1,2019,3383,7.248780488
13446,1,2019,2121,6.68115942
13447,1,2019,2674,6.914201183
13448,1,2019,1794,6.352459016
13449,1,2019,1946,6.384030418
13450,1,2019,1915,6.772357724
13451,1,2019,2254,6.905263158
13452,1,2019,1504,6.994680851
13453,1,2019,2964,7.250696379
13454,1,2019,1638,6.95631068
13455,1,2019,2565,7.113924051
13456,1,2019,1236,6.974193548
13457,1,2019,2590,6.791540785
13458,1,2019,1981,7.073469388
13459,1,2019,1750,6.482905983
13460,1,2019,1217,6.375757576
13461,1,2019,2390,6.439252336
13462,1,2019,1750,6.317991632
13463,1,2019,3890,6.778
13464,1,2019,1926,7.32034632
13465,1,2019,2265,7.236363636
13466,1,2019,1430,6.819672131
13467,1,2019,1977,6.71484375
13468,1,2019,1371,6.172774869
13469,1,2019,1956,6.40530303
13470,1,2019,2149,6.225589226
13471,1,2019,1872,6.767634855
13472,1,2019,1037,6.407142857
13473,1,2019,2738,6.565096953
13474,1,2019,1531,6.221698113
13475,1,2019,1839,7.354545455
13476,1,2019,1908,7.368421053
13477,1,2019,2473,6.945337621
13478,1,2019,1571,6.466666667
13479,1,2019,1509,6.171428571
13480,1,2019,1387,6.705555556
13481,1,2019,2075,6.859848485
13482,1,2019,1555,6.736318408
13483,1,2019,2152,6.807272727
13484,1,2019,3630,7.394431555
13485,1,2019,6607,6.718128655
13486,1,2019,2805,6.695054945
13487,1,2019,1841,6.634854772
13488,1,2019,1136,7.270072993
13489,1,2019,2135,6.731884058
13490,1,2019,2387,6.550632911
13491,1,2019,2059,6.646840149
13492,1,2019,4542,7.008833922
13493,1,2019,2667,6.680115274
13494,1,2019,4113,7.064705882
13495,1,2019,3635,7.161797753
13496,1,2019,1934,6.618110236
13497,1,2019,2816,6.926760563
13498,1,2019,1146,7.223021583
13499,1,2019,2580,7.05625
13500,1,2019,3364,6.852803738
13501,1,2019,1265,7.267973856
13502,1,2019,1247,6.603658537
13503,1,2019,2062,6.877394636
13504,1,2019,1187,6.815789474
13505,1,2019,1433,6.961111111
13506,1,2019,1593,7.211340206
13507,1,2019,1546,7.306451613
13508,1,2019,1603,6.711538462
13509,1,2019,2284,7.65530303
13510,1,2019,1963,7.270042194
13511,1,2019,1441,6.961325967
13512,1,2019,2924,6.913279133
13513,1,2019,1196,6.855263158
13514,1,2019,2424,7.161616162
13515,1,2019,1182,7.503597122
13516,1,2019,1673,7.082125604
13517,1,2019,1496,6.447761194
13518,1,2019,925,6.716666667
13519,1,2019,1833,6.543209877
13520,1,2019,2136,7.56626506
13521,1,2019,4243,6.61981982
13522,1,2019,3168,7.556756757
13523,1,2019,1410,6.865921788
13524,1,2019,1922,6.714859438
13525,1,2019,2150,7.293436293
13526,1,2019,2048,6.903474903
13527,1,2019,1753,7.541463415
13528,1,2019,1257,7.436241611
13529,1,2019,1295,6.884146341
13530,1,2019,2099,6.73800738
13531,1,2019,1667,7.151960784
13532,1,2019,1806,7.631578947
13533,1,2019,2996,6.587341772
13534,1,2019,1752,7.120930233
13535,1,2019,3326,7.151960784
13536,1,2019,1963,7.384615385
13537,1,2019,1266,6.949685535
13538,1,2019,2425,6.863636364
13539,1,2019,2570,6.346704871
13540,1,2019,3607,7.085201794
13541,1,2019,2220,7.147601476
13542,1,2019,1811,6.869565217
13543,1,2019,1028,6.787878788
13544,1,2019,1081,7.372093023
13545,1,2019,1548,6.244131455
13546,1,2019,2453,6.935275081
13547,1,2019,974,7.18487395
13548,1,2019,3109,7.07012987
13549,1,2019,1993,7.097560976
13550,1,2019,1466,7.578947368
13551,1,2019,1476,7.569767442
13552,1,2019,3868,7.363636364
13553,1,2019,2244,7.134057971
13554,1,2019,1973,6.613899614
13555,1,2019,1738,6.758928571
13556,1,2019,2510,7.311258278
13557,1,2019,7316,6.833869239
13558,1,2019,1029,6.246478873
13559,1,2019,889,7.165137615
13560,1,2019,1129,6.434210526
13561,1,2019,1763,6.959276018
13562,1,2019,2284,7.582706767
13563,1,2019,1586,7.25
13564,1,2019,1087,6.608391608
13565,1,2019,1196,6.875
13566,1,2019,1872,6.965957447
13567,1,2019,2154,6.919117647
13568,1,2019,1515,7.278688525
13569,1,2019,2096,6.482142857
13570,1,2019,3070,6.763959391
13571,1,2019,2928,6.562176166
13572,1,2019,1330,6.388888889
13573,1,2019,2069,6.972972973
13574,1,2019,1308,7.324840764
13575,1,2019,2083,6.860377358
13576,1,2019,1412,7.203488372
13577,1,2019,893,6.911504425
13578,1,2019,953,7.508928571
13579,1,2019,2082,6.35335689
13580,1,2019,1833,6.290836653
13581,1,2019,1847,7.315315315
13582,1,2019,2530,6.511904762
13583,1,2019,2294,6.508196721
13584,1,2019,1057,6.888059701
13585,1,2019,1628,6.975490196
13586,1,2019,1570,6.889447236
13587,1,2019,2140,7.106060606
13588,1,2018,3759,7.616972477
13589,1,2018,2360,6.889632107
13590,1,2018,1707,6.898148148
13591,1,2018,3843,6.775303644
13592,1,2019,1404,7.198830409
13593,1,2019,1260,6.88125
13594,1,2019,1286,6.97515528
13595,1,2019,1724,6.700892857
13596,1,2018,1803,6.977876106
13597,1,2019,1820,6.420408163
13598,1,2018,1616,7.329896907
13599,1,2018,966,6.975206612
13600,1,2018,3207,6.366359447
13601,1,2018,1559,6.83919598
13602,1,2018,1643,7.029411765
13603,1,2018,1578,6.830845771
13604,1,2018,2469,6.856687898
13605,1,2018,1689,7.164251208
13606,1,2018,2037,6.283154122
13607,1,2018,1993,8.05
13608,1,2018,1438,7.033519553
13609,1,2018,1203,6.643312102
13610,1,2018,2251,7.306273063
13611,1,2018,2280,6.968531469
13612,1,2018,1462,7.494186047
13613,1,2018,1647,7.446153846
13614,1,2018,2125,6.984962406
13615,1,2018,2161,7.412451362
13616,1,2018,1246,6.78125
13617,1,2018,2700,7.008902077
13618,1,2018,2437,6.757961783
13619,1,2018,1348,6.735632184
13620,1,2018,1451,7.393063584
13621,1,2018,2275,6.947552448
13622,1,2018,691,6.741573034
13623,1,2018,1754,7.473429952
13624,1,2018,1262,6.602409639
13625,1,2018,1023,6.930232558
13626,1,2018,2827,7.146974063
13627,1,2018,2204,6.560137457
13628,1,2018,1818,6.861471861
13629,1,2018,2839,7.170028818
13630,1,2018,1359,6.623595506
13631,1,2018,1737,7.079069767
13632,1,2018,1607,7.463157895
13633,1,2018,2878,7.477876106
13634,1,2018,2117,6.428070175
13635,1,2018,3053,7.407713499
13636,1,2018,2295,6.903448276
13637,1,2018,1875,7.324444444
13638,1,2018,1740,6.185950413
13639,1,2018,1703,6.953271028
13640,1,2018,2562,7.195512821
13641,1,2018,1759,7.105990783
13642,1,2018,1238,7.198675497
13643,1,2018,1246,7.713286713
13644,1,2018,1406,7.573170732
13645,1,2018,2264,7.173285199
13646,1,2018,2295,7.241007194
13647,1,2018,1872,7.394618834
13648,1,2018,1433,6.709677419
13649,1,2018,2503,6.788161994
13650,1,2018,2764,7.226190476
13651,1,2018,863,7.141509434
13652,1,2018,2334,6.696369637
13653,1,2018,3197,7.215938303
13654,1,2018,3178,6.311059908
13655,1,2018,2156,6.829090909
13656,1,2018,1268,7.012658228
13657,1,2018,2945,7.313559322
13658,1,2018,1317,7.061349693
13659,1,2018,4859,7.504378284
13660,1,2018,2364,7.089041096
13661,1,2018,2693,7.552380952
13662,1,2018,2132,6.805860806
13663,1,2018,2774,6.922857143
13664,1,2018,1867,6.936170213
13665,1,2018,2175,6.366101695
13666,1,2018,3119,6.292740047
13667,1,2018,2991,7.282548476
13668,1,2018,3958,7.424307036
13669,1,2018,1391,7.69375
13670,1,2018,2889,7.022222222
13671,1,2018,1415,7.575757576
13672,1,2018,1224,6.941558442
13673,1,2018,946,6.576
13674,1,2018,2193,6.433898305
13675,1,2018,3425,7.454320988
13676,1,2018,1377,7.202380952
13677,1,2018,1976,7.225
13678,1,2018,2214,7.548262548
13679,1,2018,2820,7.437125749
13680,1,2018,1482,7.010810811
13681,1,2018,1520,7.042328042
13682,1,2018,2709,7.465625
13683,1,2018,1076,6.379310345
13684,1,2018,2045,7.172
13685,1,2018,2063,6.669144981
13686,1,2018,1355,7.503144654
13687,1,2018,7063,7.130184332
13688,1,2018,1562,6.582524272
13689,1,2018,3901,6.609375
13690,1,2018,1368,7.341463415
13691,1,2018,1401,6.556756757
13692,1,2018,3110,6.440191388
13693,1,2018,3431,7.438423645
13694,1,2018,1904,6.863636364
13695,1,2018,2328,6.948805461
13696,1,2018,2933,7.640117994
13697,1,2018,1616,7.156565657
13698,1,2018,1786,7.178899083
13699,1,2018,1611,6.863414634
13700,1,2018,2458,7.112582781
13701,1,2018,3324,6.761682243
13702,1,2018,2335,7.132404181
13703,1,2018,909,6.801724138
13704,1,2018,1483,6.794736842
13705,1,2018,1577,6.850746269
13706,1,2018,2411,7.285223368
13707,1,2018,1727,7.103286385
13708,1,2018,3339,6.603644647
13709,1,2018,1639,6.985365854
13710,1,2018,2173,7.353846154
13711,1,2018,909,6.760683761
13712,1,2018,2882,6.955801105
13713,1,2018,3439,6.990675991
13714,1,2018,2554,7.018867925
13715,1,2018,2339,7.114583333
13716,1,2018,2962,7.10989011
13717,1,2018,904,6.826086957
13718,1,2018,1737,7.473170732
13719,1,2018,3090,7.634078212
13720,1,2018,1737,6.724444444
13721,1,2018,2396,7.057239057
13722,1,2018,3623,7.380510441
13723,1,2018,3415,7.009411765
13724,1,2018,2337,6.965870307
13725,1,2018,1959,7.004098361
13726,1,2018,1461,6.786096257
13727,1,2018,1518,6.860103627
13728,1,2018,1346,7.634615385
13729,1,2018,1455,6.583333333
13730,1,2018,2772,7.152941176
13731,1,2018,1722,7.03271028
13732,1,2018,1742,7.45631068
13733,1,2018,2098,7.459677419
13734,1,2018,1835,7.995098039
13735,1,2018,1651,7.38071066
13736,1,2018,2401,6.689102564
13737,1,2018,5331,7.868333333
13738,1,2018,1884,6.617886179
13739,1,2018,1455,7.088888889
13740,1,2018,2357,6.956081081
13741,1,2018,3819,7.293478261
13742,1,2018,2110,6.917293233
13743,1,2018,765,6.63
13744,1,2018,2446,7.526132404
13745,1,2018,1863,7.416289593
13746,1,2018,2099,6.638686131
13747,1,2018,1710,6.985981308
13748,1,2018,1907,7.242424242
13749,1,2018,2362,6.712418301
13750,1,2018,2455,7.072368421
13751,1,2018,2018,7.365145228
13752,1,2018,1490,7.016129032
13753,1,2018,1475,6.722513089
13754,1,2018,2216,7.132352941
13755,1,2018,3039,6.929503916
13756,1,2018,2071,7.149606299
13757,1,2018,1943,6.991769547
13758,1,2018,1863,6.898305085
13759,1,2018,1373,6.745762712
13760,1,2018,3124,6.541062802
13761,1,2018,2442,7.11627907
13762,1,2018,986,7.50862069
13763,1,2018,2318,6.562091503
13764,1,2018,1676,6.674311927
13765,1,2018,1897,7.106837607
13766,1,2018,1290,7.262820513
13767,1,2018,2298,7.23655914
13768,1,2018,2034,6.94921875
13769,1,2018,3551,6.514830508
13770,1,2018,1494,6.78125
13771,1,2018,1384,6.764044944
13772,1,2018,1970,7.414529915
13773,1,2018,1709,6.595555556
13774,1,2018,2436,6.650943396
13775,1,2018,3503,7.368421053
13776,1,2018,1641,7.169154229
13777,1,2018,1681,6.962085308
13778,1,2018,1093,7.886178862
13779,1,2018,1089,6.569444444
13780,1,2018,2885,7.463343109
13781,1,2018,1312,6.384180791
13782,1,2018,1630,5.991416309
13783,1,2018,2170,7.47265625
13784,1,2018,3507,6.410147992
13785,1,2018,2922,7.05801105
13786,1,2018,2052,7.196
13787,1,2018,1435,6.868131868
13788,1,2018,1110,6.167741935
13789,1,2018,1587,7.055837563
13790,1,2018,1279,6.538461538
13791,1,2018,870,7.130841121
13792,1,2018,3356,7.551020408
13793,1,2018,1026,6.953488372
13794,1,2018,2570,7.047021944
13795,1,2018,2013,7.32231405
13796,1,2018,3809,7.370044053
13797,1,2018,2689,6.946745562
13798,1,2018,3858,6.614624506
13799,1,2018,2240,7.265682657
13800,1,2018,2652,6.474576271
13801,1,2018,3000,6.407407407
13802,1,2018,1484,6.734375
13803,1,2018,1290,6.969135802
13804,1,2018,1855,7.03030303
13805,1,2018,1968,6.701960784
13806,1,2018,869,7.055555556
13807,1,2018,2138,6.981343284
13808,1,2018,2720,7.101492537
13809,1,2018,1415,6.521276596
13810,1,2018,3277,6.647196262
13811,1,2018,1776,7.461904762
13812,1,2018,1749,7.168224299
13813,1,2018,4013,6.758220503
13814,1,2018,1260,6.777777778
13815,1,2018,1972,6.389513109
13816,1,2018,2018,7.137096774
13817,1,2018,1521,6.784615385
13818,1,2018,1450,6.591623037
13819,1,2018,1160,6.631578947
13820,1,2018,1971,6.844621514
13821,1,2018,1656,7.448979592
13822,1,2018,2686,6.805232558
13823,1,2018,1380,6.796610169
13824,1,2018,1576,7.160621762
13825,1,2018,852,6.5625
13826,1,2018,1517,6.931937173
13827,1,2018,2178,6.941605839
13828,1,2018,1631,7.407216495
13829,1,2018,2671,6.976119403
13830,1,2018,3270,6.818181818
13831,1,2018,2448,7.214765101
13832,1,2018,1630,7.659574468
13833,1,2018,2600,7.030959752
13834,1,2018,1859,6.995689655
13835,1,2018,2195,6.849462366
13836,1,2018,3520,6.596112311
13837,1,2018,1335,6.375690608
13838,1,2018,1471,7.127071823
13839,1,2018,2150,7.569721116
13840,1,2018,1042,6.669117647
13841,1,2018,2362,7.037414966
13842,1,2018,3309,7.520618557
13843,1,2018,1351,6.681818182
13844,1,2018,1901,7.554054054
13845,1,2018,2989,7.245856354
13846,1,2018,1456,6.875675676
13847,1,2018,1356,6.20212766
13848,1,2018,1476,7.240223464
13849,1,2018,1764,6.607758621
13850,1,2018,2543,6.993710692
13851,1,2018,2120,7.476
13852,1,2018,2098,7.532520325
13853,1,2018,3572,7.074660633
13854,1,2018,2254,7.15942029
13855,1,2018,1658,7.12745098
13856,1,2018,2823,6.946478873
13857,1,2018,1255,6.899371069
13858,1,2018,1162,6.588235294
13859,1,2018,1329,6.916666667
13860,1,2018,2223,6.639175258
13861,1,2018,1940,7.317596567
13862,1,2018,1537,6.871794872
13863,1,2018,2662,7.039274924
13864,1,2018,2005,6.8125
13865,1,2018,1093,7.472868217
13866,1,2018,1419,7.056818182
13867,1,2018,2922,6.618798956
13868,1,2018,2229,6.652920962
13869,1,2018,1286,6.944444444
13870,1,2018,2060,6.765151515
13871,1,2018,1419,7.056818182
13872,1,2018,1044,6.791044776
13873,1,2018,836,6.813084112
13874,1,2018,1461,6.689473684
13875,1,2018,1108,6.755244755
13876,1,2018,1928,7.301724138
13877,1,2018,2369,7.183391003
13878,1,2018,2865,7.448377581
13879,1,2018,3261,6.491954023
13880,1,2018,1504,6.957671958
13881,1,2018,2178,7.211320755
13882,1,2018,1948,6.760956175
13883,1,2018,3013,6.673469388
13884,1,2018,1314,7.812080537
13885,1,2018,1246,6.942675159
13886,1,2018,1953,6.870967742
13887,1,2018,1412,7.109195402
13888,1,2018,1053,7.170542636
13889,1,2018,2517,7.175324675
13890,1,2018,1730,6.976958525
13891,1,2018,1892,7.107296137
13892,1,2018,1590,6.102678571
13893,1,2018,1663,6.730232558
13894,1,2018,2245,7.189781022
13895,1,2018,1333,7.036144578
13896,1,2018,2309,6.683333333
13897,1,2018,1167,7.463768116
13898,1,2018,1855,6.781512605
13899,1,2018,2517,7.705882353
13900,1,2018,2666,7.231481481
13901,1,2018,1670,6.961722488
13902,1,2018,2452,6.614906832
13903,1,2018,2157,7.328185328
13904,1,2018,1133,6.655405405
13905,1,2018,5198,7.106084243
13906,1,2018,2366,6.72875817
13907,1,2018,2359,7.273684211
13908,1,2018,1688,7.199029126
13909,1,2018,2243,7.342007435
13910,1,2018,2693,6.781976744
13911,1,2018,2513,6.816199377
13912,1,2018,2237,7.592307692
13913,1,2018,902,6.852173913
13914,1,2018,2507,7.731707317
13915,1,2018,1359,6.889534884
13916,1,2018,1389,7.069767442
13917,1,2018,3101,6.971649485
13918,1,2018,1892,7.470852018
13919,1,2018,935,7.060344828
13920,1,2018,2510,6.340175953
13921,1,2018,1425,7.039548023
13922,1,2018,2603,7.536184211
13923,1,2018,2922,7.002739726
13924,1,2018,2812,6.683060109
13925,1,2018,1899,6.904166667
13926,1,2018,1762,6.787610619
13927,1,2018,4138,6.757062147
13928,1,2018,2030,7.323770492
13929,1,2018,1380,7.61875
13930,1,2018,3169,7.123076923
13931,1,2018,1400,6.783333333
13932,1,2018,2814,6.871148459
13933,1,2018,2101,6.802973978
13934,1,2018,1992,7.028225806
13935,1,2018,1246,6.917197452
13936,1,2018,2902,7.092178771
13937,1,2018,1938,6.818548387
13938,1,2018,1796,6.724137931
13939,1,2018,2492,7.245033113
13940,1,2018,1467,6.426395939
13941,1,2018,2773,6.869318182
13942,1,2018,1410,6.921348315
13943,1,2018,2525,7.360927152
13944,1,2018,1006,6.8515625
13945,1,2018,2367,6.779605263
13946,1,2018,4841,6.81098546
13947,1,2018,1733,7.088785047
13948,1,2018,2551,6.782874618
13949,1,2018,1917,7.054621849
13950,1,2018,2774,6.917142857
13951,1,2018,1468,6.685863874
13952,1,2018,2608,7.07120743
13953,1,2018,2033,7.019762846
13954,1,2018,3592,6.627659574
13955,1,2018,5795,7.31133429
13956,1,2018,2729,6.791428571
13957,1,2018,1332,6.244565217
13958,1,2018,1256,6.893081761
